     d172039* C2017 02 27.85357 08 59 20.66 +03 14 23.8                t     G36
     d172039  C2017 02 27.87023 08 59 20.11 +03 14 27.9                t     G36
     d172039  C2017 02 27.89832 08 59 18.95 +03 14 35.5                t     G36
     d172039  C2017 02 27.94689 08 59 17.10 +03 14 48.5                t     G36
     d172039  C2017 02 27.97628 08 59 15.89 +03 14 57.0                t     G36
     d172039  C2017 02 27.99268 08 59 15.27 +03 15 00.9                t     G36
     d172039  C2017 02 28.02473 08 59 14.02 +03 15 10.4                t     G36
     d172039  C2017 02 28.03741 08 59 13.51 +03 15 13.6                t     G36
     d172039  C2017 02 28.06641 08 59 12.35 +03 15 22.3                t     G36
     d172039  C2017 02 28.08291 08 59 11.77 +03 15 26.8                t     G36
     d172039  C2017 02 28.92758 08 58 40.57 +03 19 20.8          21.9 Rt     G36
     d172039  C2017 03 01.00738 08 58 37.59 +03 19 43.2          21.7 Rt     G36
     d172039  C2017 03 01.04100 08 58 36.25 +03 19 52.3          21.8 Rt     G36
     d172039  C2017 03 01.08602 08 58 34.58 +03 20 04.6          21.7 Rt     G36


     d172039  C2017 03 01.08602 08 58 34.58 +03 20 04.6          21.7 Rt     G36
     d172048  C2017 03 01.08602 08 58 36.43 +03 09 59.9          21.7 Rt     G36
