     d143126* C2014 03 21.81424 10 10 12.12 +23 43 27.4                t     G36
     d143126  C2014 03 21.83061 10 10 11.62 +23 43 25.3                t     G36
     d143126  C2014 03 21.86686 10 10 10.28 +23 43 20.2                t     G36
     d143126  C2014 03 22.06578 10 10 03.70 +23 42 53.2                t     G36
     d143126  C2014 03 23.88546 10 09 03.15 +23 38 20.8          22.4 Rt     G36
     d143126  C2014 03 23.90501 10 09 02.47 +23 38 17.7          22.0 Rt     G36
     d143126  C2014 03 23.92460 10 09 01.81 +23 38 14.6          22.2 Rt     G36
     d143126  C2014 03 23.97631 10 09 00.08 +23 38 06.2          22.2 Rt     G36
     d143126  C2014 03 24.00344 10 08 59.17 +23 38 01.4          21.7 Rt     G36


     d143126  C2014 03 24.00344 10 08 59.17 +23 38 01.4          21.7 Rt     G36
     d143127  C2014 03 24.00344 10 09 28.41 +23 47 02.7                t     G36
     d143127  C2014 03 24.02923 10 09 27.67 +23 47 06.3                t     G36
